product,feature_id,category,feature_dir,doc_name,has_task_example,has_operation_steps,has_operation_flow,doc_path
UNC,WSFD-102101,语音功能,WSFD-102101 VoLTE紧急呼叫,激活VoWIFI紧急呼叫_95090215,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-102101 VoLTE紧急呼叫\激活VoWIFI紧急呼叫_95090215.md
UNC,WSFD-102102,语音功能,WSFD-102102 VoLTE紧急呼叫的定位(NI-LR),激活VoLTE紧急呼叫的定位(NI-LR)_70014699,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-102102 VoLTE紧急呼叫的定位(NI-LR)\激活VoLTE紧急呼叫的定位(NI-LR)_70014699.md
UNC,WSFD-102202,语音功能,WSFD-102202 P-CSCF故障时IMS业务恢复,激活P-CSCF故障时IMS业务恢复_26216211,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-102202 P-CSCF故障时IMS业务恢复\激活P-CSCF故障时IMS业务恢复_26216211.md
UNC,WSFD-102203,语音功能,WSFD-102203 基于PCRF_PCF的VoLTE业务快速恢复,激活基于PCRF_PCF的VoLTE业务快速恢复_43991630,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-102203 基于PCRF_PCF的VoLTE业务快速恢复\激活基于PCRF_PCF的VoLTE业务快速恢复_43991630.md
UNC,WSFD-102401,语音功能,WSFD-102401 基于CSFB的USSD业务,激活基于CSFB的USSD业务_66296851,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-102401 基于CSFB的USSD业务\激活基于CSFB的USSD业务_66296851.md
UNC,WSFD-102402,语音功能,WSFD-102402 基于CSFB的LCS业务,激活基于CSFB的LCS业务_64009898,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-102402 基于CSFB的LCS业务\激活基于CSFB的LCS业务_64009898.md
UNC,WSFD-102404,语音功能,WSFD-102404 基于CSFB的LA快速选择,激活基于CSFB的LA快速选择_64009906,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-102404 基于CSFB的LA快速选择\激活基于CSFB的LA快速选择_64009906.md
UNC,WSFD-102501,语音功能,WSFD-102501 CSFB紧急呼叫,激活CSFB紧急呼叫_64009912,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-102501 CSFB紧急呼叫\激活CSFB紧急呼叫_64009912.md
UNC,WSFD-102504,语音功能,WSFD-102504 MSC Pool场景下的CSFB,激活MSC Pool场景下的CSFB_64009924,True,True,True,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-102504 MSC Pool场景下的CSFB\激活MSC Pool场景下的CSFB_64009924.md
UNC,WSFD-102505,语音功能,WSFD-102505 基于CSFB的Multi PLMN,激活基于CSFB的Multi PLMN_64009927,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-102505 基于CSFB的Multi PLMN\激活基于CSFB的Multi PLMN_64009927.md
UNC,WSFD-102701,语音功能,WSFD-102701 VoNR基础语音业务,激活VoNR基础语音业务_58365277,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-102701 VoNR基础语音业务\激活VoNR基础语音业务_58365277.md
UNC,WSFD-102702,语音功能,WSFD-102702 EPS Fallback,激活EPS Fallback_76175590,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-102702 EPS Fallback\激活EPS Fallback_76175590.md
UNC,WSFD-102703,语音功能,WSFD-102703 EPS Fallback紧急呼叫,激活EPS Fallback紧急呼叫_26162693,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-102703 EPS Fallback紧急呼叫\激活EPS Fallback紧急呼叫_26162693.md
UNC,WSFD-102705,语音功能,WSFD-102705 基于VoNR的优先语音服务,激活基于VoNR的优先语音服务_23535627,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-102705 基于VoNR的优先语音服务\激活基于VoNR的优先语音服务_23535627.md
UNC,WSFD-102706,语音功能,WSFD-102706 VoNR紧急呼叫,激活VoNR紧急呼叫_46685913,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-102706 VoNR紧急呼叫\激活VoNR紧急呼叫_46685913.md
UNC,WSFD-102707,语音功能,WSFD-102707 VoNR紧急呼叫的定位(NI-LR),激活VoNR紧急呼叫的定位(NI-LR)_89769316,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-102707 VoNR紧急呼叫的定位(NI-LR)\激活VoNR紧急呼叫的定位(NI-LR)_89769316.md
UNC,WSFD-107019,语音功能,WSFD-107019 P-CSCF选择,激活P-CSCF选择_62638684,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-107019 P-CSCF选择\激活P-CSCF选择_62638684.md
UNC,WSFD-201001,语音功能,WSFD-201001 基于SRVCC的数据语音双切换,激活基于SRVCC的数据语音双切换_70014705,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-201001 基于SRVCC的数据语音双切换\激活基于SRVCC的数据语音双切换_70014705.md
UNC,WSFD-201002,语音功能,WSFD-201002 用户群语音策略控制,激活用户群语音策略控制_64009940,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-201002 用户群语音策略控制\激活用户群语音策略控制_64009940.md
UNC,WSFD-201003,语音功能,WSFD-201003 网络语音业务信息上报功能,激活网络语音业务信息上报功能_75538866,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-201003 网络语音业务信息上报功能\激活网络语音业务信息上报功能_75538866.md
UNC,WSFD-201004,语音功能,WSFD-201004 基于IMEI的语音策略控制,激活基于IMEI的语音策略控制_70014723,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-201004 基于IMEI的语音策略控制\激活基于IMEI的语音策略控制_70014723.md
UNC,WSFD-201005,语音功能,WSFD-201005 基于区域的语音策略控制,激活基于区域的语音策略控制_64009949,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-201005 基于区域的语音策略控制\激活基于区域的语音策略控制_64009949.md
UNC,WSFD-201007,语音功能,WSFD-201007 SRVCC的MSC拓扑选择,激活SRVCC的MSC拓扑选择_70014741,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-201007 SRVCC的MSC拓扑选择\激活SRVCC的MSC拓扑选择_70014741.md
UNC,WSFD-201101,语音功能,WSFD-201101 VoLTE一号多卡,激活VoLTE一号多卡_70014747,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-201101 VoLTE一号多卡\激活VoLTE一号多卡_70014747.md
UNC,WSFD-201102,语音功能,WSFD-201102 语音业务的位置信息策略控制功能,激活语音业务的位置信息策略控制功能_72660317,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-201102 语音业务的位置信息策略控制功能\激活语音业务的位置信息策略控制功能_72660317.md
UNC,WSFD-201103,语音功能,WSFD-201103 IMS功能,激活IMS功能_91473678,True,True,True,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-201103 IMS功能\激活IMS功能_91473678.md
UNC,WSFD-201201,语音功能,WSFD-201201 MME链式备份,激活MME链式备份_75538863,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-201201 MME链式备份\激活MME链式备份_75538863.md
UNC,WSFD-201202,语音功能,WSFD-201202 本地VLR,激活本地VLR_76948720,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-201202 本地VLR\激活本地VLR_76948720.md
UNC,WSFD-201203,语音功能,WSFD-201203 S-GW_P-GW故障下的业务恢复,激活S-GW_P-GW故障下的业务恢复_91473804,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-201203 S-GW_P-GW故障下的业务恢复\激活S-GW_P-GW故障下的业务恢复_91473804.md
UNC,WSFD-201207,语音功能,WSFD-201207 语音PCF_PCRF故障Bypass,激活语音PCF_PCRF故障Bypass（Gx接口）_60552093,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-201207 语音PCF_PCRF故障Bypass\激活语音PCF_PCRF故障Bypass（Gx接口）_60552093.md
UNC,WSFD-201207,语音功能,WSFD-201207 语音PCF_PCRF故障Bypass,激活语音PCF_PCRF故障Bypass（N7接口）_32852169,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-201207 语音PCF_PCRF故障Bypass\激活语音PCF_PCRF故障Bypass（N7接口）_32852169.md
UNC,WSFD-201208,语音功能,WSFD-201208 VoLTE承载延时保活,激活VoLTE承载延时保活_90437921,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-201208 VoLTE承载延时保活\激活VoLTE承载延时保活_90437921.md
UNC,WSFD-201305,语音功能,WSFD-201305 支持VoWiFi到EPS Fallback的切换,激活支持VoWiFi到EPS Fallback的切换_90444765,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-201305 支持VoWiFi到EPS Fallback的切换\激活支持VoWiFi到EPS Fallback的切换_90444765.md
UNC,WSFD-221001,语音功能,WSFD-221001 VoNR承载延时保活,激活VoNR承载延时保活_11685432,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-221001 VoNR承载延时保活\激活VoNR承载延时保活_11685432.md
UNC,WSFD-221002,语音功能,WSFD-221002 基于UDM的VoNR语音故障恢复,激活基于UDM的VoNR语音故障恢复（适用于AMF）_28824215,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-221002 基于UDM的VoNR语音故障恢复\激活基于UDM的VoNR语音故障恢复（适用于AMF）_28824215.md
UNC,WSFD-221002,语音功能,WSFD-221002 基于UDM的VoNR语音故障恢复,激活基于UDM的VoNR语音故障恢复（适用于SMF）_11685436,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-221002 基于UDM的VoNR语音故障恢复\激活基于UDM的VoNR语音故障恢复（适用于SMF）_11685436.md
UNC,WSFD-221003,语音功能,WSFD-221003 基于PCF的VoNR业务快速恢复,激活基于PCF的VoNR业务快速恢复_90423111,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-221003 基于PCF的VoNR业务快速恢复\激活基于PCF的VoNR业务快速恢复_90423111.md
UNC,WSFD-221004,语音功能,WSFD-221004 基于AMF的寻呼流控,激活基于AMF的寻呼流控_27118049,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-221004 基于AMF的寻呼流控\激活基于AMF的寻呼流控_27118049.md
UNC,WSFD-221005,语音功能,WSFD-221005 SMF故障下的业务恢复,激活SMF故障下的业务恢复_92190906,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-221005 SMF故障下的业务恢复\激活SMF故障下的业务恢复_92190906.md
UNC,WSFD-102600,语音功能,WSFD-102600 Push to Talk（适用于MME）/WSFD-102601 LTE一键通基础功能（适用于MME）,激活LTE一键通基础功能（适用于MME）_64009969,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-102600 Push to Talk（适用于MME）\WSFD-102601 LTE一键通基础功能（适用于MME）\激活LTE一键通基础功能（适用于MME）_64009969.md
UNC,WSFD-102600,语音功能,WSFD-102600 Push to Talk（适用于MME）/WSFD-102602 LTE一键通（适用于MME）,激活LTE一键通（适用于MME）_64009972,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-102600 Push to Talk（适用于MME）\WSFD-102602 LTE一键通（适用于MME）\激活LTE一键通（适用于MME）_64009972.md
UNC,WSFD-102600,语音功能,WSFD-102600 Push to Talk（适用于PGW-C_SGW-C）/WSFD-102601 LTE一键通基础功能（适用于PGW-C_SGW-C）,激活WSFD-102601 LTE一键通基础功能（适用于PGW-C_SGW-C）_39305629,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-102600 Push to Talk（适用于PGW-C_SGW-C）\WSFD-102601 LTE一键通基础功能（适用于PGW-C_SGW-C）\激活WSFD-102601 LTE一键通基础功能（适用于PGW-C_SGW-C）_39305629.md
UNC,WSFD-102600,语音功能,WSFD-102600 Push to Talk（适用于PGW-C_SGW-C）/WSFD-102602 LTE一键通（适用于PGW-C_SGW-C）,激活LTE一键通（适用于PGW-C_SGW-C）_10282625,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-102600 Push to Talk（适用于PGW-C_SGW-C）\WSFD-102602 LTE一键通（适用于PGW-C_SGW-C）\激活LTE一键通（适用于PGW-C_SGW-C）_10282625.md
UNC,WSFD-201204,语音功能,WSFD-201204 VoLTE承载故障快速恢复/激活VoLTE承载故障快速恢复,激活VoLTE承载故障快速恢复（适用于MME）_86652961,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-201204 VoLTE承载故障快速恢复\激活VoLTE承载故障快速恢复\激活VoLTE承载故障快速恢复（适用于MME）_86652961.md
UNC,WSFD-201204,语音功能,WSFD-201204 VoLTE承载故障快速恢复/激活VoLTE承载故障快速恢复/激活VoLTE承载故障快速恢复（适用于SGW-C_PGW-C）,配置MME故障或重启场景_49797715,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-201204 VoLTE承载故障快速恢复\激活VoLTE承载故障快速恢复\激活VoLTE承载故障快速恢复（适用于SGW-C_PGW-C）\配置MME故障或重启场景_49797715.md
UNC,WSFD-201204,语音功能,WSFD-201204 VoLTE承载故障快速恢复/激活VoLTE承载故障快速恢复/激活VoLTE承载故障快速恢复（适用于SGW-C_PGW-C）,配置PGW-C故障或重启场景_49797717,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-201204 VoLTE承载故障快速恢复\激活VoLTE承载故障快速恢复\激活VoLTE承载故障快速恢复（适用于SGW-C_PGW-C）\配置PGW-C故障或重启场景_49797717.md
UNC,WSFD-201204,语音功能,WSFD-201204 VoLTE承载故障快速恢复/激活VoLTE承载故障快速恢复/激活VoLTE承载故障快速恢复（适用于SGW-C_PGW-C）,配置SGW-C故障或重启场景_49797716,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-201204 VoLTE承载故障快速恢复\激活VoLTE承载故障快速恢复\激活VoLTE承载故障快速恢复（适用于SGW-C_PGW-C）\配置SGW-C故障或重启场景_49797716.md
UNC,WSFD-201205,语音功能,WSFD-201205 基于HSS的P-CSCF故障恢复/基于HSS的P-CSCF故障恢复（IMS PDN 重建）,激活基于HSS的P-CSCF故障恢复（适用于IMS PDN 重建）_90107949,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-201205 基于HSS的P-CSCF故障恢复\基于HSS的P-CSCF故障恢复（IMS PDN 重建）\激活基于HSS的P-CSCF故障恢复（适用于IMS PDN 重建）_90107949.md
UNC,WSFD-201205,语音功能,WSFD-201205 基于HSS的P-CSCF故障恢复/基于HSS的P-CSCF故障恢复（承载更新）,激活基于HSS的P-CSCF故障恢复（适用于承载更新）_21873364,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\语音功能\WSFD-201205 基于HSS的P-CSCF故障恢复\基于HSS的P-CSCF故障恢复（承载更新）\激活基于HSS的P-CSCF故障恢复（适用于承载更新）_21873364.md
UNC,WSFD-220001,软探针数据采集功能,WSFD-220001 NAS IMR信令上报,激活NAS IMR信令上报_45599733,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\软探针数据采集功能\WSFD-220001 NAS IMR信令上报\激活NAS IMR信令上报_45599733.md
UNC,WSFD-220002,软探针数据采集功能,WSFD-220002 SBI IMR信令上报,激活SBI IMR信令上报_31537766,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\软探针数据采集功能\WSFD-220002 SBI IMR信令上报\激活SBI IMR信令上报_31537766.md
UNC,WSFD-011132,逻辑接口功能,WSFD-011132 Gx over DRA,激活Gx over DRA（静态路由+BFD组网）_29368407,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\逻辑接口功能\WSFD-011132 Gx over DRA\激活Gx over DRA（静态路由+BFD组网）_29368407.md
UNC,WSFD-011133,逻辑接口功能,WSFD-011133 Gy over DRA,激活Gy over DRA（静态路由+BFD组网）_29725460,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\逻辑接口功能\WSFD-011133 Gy over DRA\激活Gy over DRA（静态路由+BFD组网）_29725460.md
UNC,WSFD-011134,逻辑接口功能,WSFD-011134 S6b over DRA,激活S6b over DRA（静态路由+BFD组网）_75821602,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\逻辑接口功能\WSFD-011134 S6b over DRA\激活S6b over DRA（静态路由+BFD组网）_75821602.md
UNC,,高速数据连接功能,Category 2_3_4_6_9_10_11_12_15__f3fbfb9d,激活Category 2_3_4_6_9_10_11_12_15_16_18_19_20~26基础功能及其接入特性_66438678,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\高速数据连接功能\Category 2_3_4_6_9_10_11_12_15__f3fbfb9d\激活Category 2_3_4_6_9_10_11_12_15_16_18_19_20~26基础功能及其接入特性_66438678.md
UNC,,高速数据连接功能,HSDPA功能及其扩展包,激活HSDPA功能及其扩展包_93634898,True,True,True,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\高速数据连接功能\HSDPA功能及其扩展包\激活HSDPA功能及其扩展包_93634898.md
UNC,,高速数据连接功能,HSDPA功能及其扩展包,调测HSDPA功能及其扩展包_93638808,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\高速数据连接功能\HSDPA功能及其扩展包\调测HSDPA功能及其扩展包_93638808.md
UNC,,高速数据连接功能,HSUPA功能及其扩展包,激活HSUPA功能及其扩展包_93634900,True,True,True,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\高速数据连接功能\HSUPA功能及其扩展包\激活HSUPA功能及其扩展包_93634900.md
UNC,,高速数据连接功能,HSUPA功能及其扩展包,调测HSUPA功能及其扩展包_93638809,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\高速数据连接功能\HSUPA功能及其扩展包\调测HSUPA功能及其扩展包_93638809.md
UNC,WSFD-106002,高速数据连接功能,WSFD-106002 支持EDGE功能（仅用于Gb模式）,激活支持EDGE功能（仅用于Gb模式）_43355961,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\高速数据连接功能\WSFD-106002 支持EDGE功能（仅用于Gb模式）\激活支持EDGE功能（仅用于Gb模式）_43355961.md
UNC,WSFD-210000,高速数据连接功能,WSFD-210000 5G超高带宽基本功能/5G超高带宽基本功能及其高速承载接入,激活5G超高带宽基本功能及其高速承载接入_73712144,True,True,False,output\UNC 20.15.2 产品文档(裸机容器) 05\网络部署\特性部署\UNC特性指南\高速数据连接功能\WSFD-210000 5G超高带宽基本功能\5G超高带宽基本功能及其高速承载接入\激活5G超高带宽基本功能及其高速承载接入_73712144.md
